Country,City,Starting_a_business_score,Dealing_with_construction_permits_score,Getting_Electricity_score,Registering_Property_score,Getting_Credit_score,Strength_of_minority_investors_protection_score,Paying_taxes_score,Trading_across_borders_score,Enforcing_contracts_score,Resolving_insolvency_score
Indonesia,Balikpapan,69.90834499387839,91.453772865492,,55.69905110345743,,,,,,
Indonesia,Makassar,68.16466439384376,92.00819788144103,,56.01777104039295,,,,,,
Indonesia,Semarang,68.12491490133709,87.9223222764425,,52.389468328825394,,,,,,
Indonesia,Bandung,70.61865310310147,87.09170387517536,,59.41961144613992,,,,,,
Indonesia,Palembang,68.8488280636029,87.6698775870447,,58.676018036427735,,,,,,
Indonesia,Pekanbaru,64.87018126936368,84.52372457570499,,57.506254506878115,,,,,,
Indonesia,Denpasar,69.65018047011554,82.6292045246708,,55.911358175139675,,,,,,
Indonesia,Banda Aceh,69.76680315857823,75.0267917490854,,55.911358175139675,,,,,,
Indonesia,Jakarta,66.53409132546282,73.56413670530549,,58.94114254661839,,,,,,
Indonesia,Palangka Raya ,73.10096327471061,80.36919055119914,,59.632955835470796,,,,,,
Indonesia,Surabaya,68.22185874254124,66.18859929458847,,56.017511710980806,,,,,,
Indonesia,Surakarta,72.59845071189655,78.59941268143682,,53.41286014169089,,,,,,
Indonesia,Manado,65.69242023617903,76.79793169304213,,60.16450150291289,,,,,,
Indonesia,Medan,70.05803793110535,92.06439344732497,,56.180962743307184,,,,,,
Indonesia,Yogyakarta,77.32240279180697,93.56925138420327,,56.34045237648103,,,,,,
Indonesia,Balikpapan,76.60325466633863,92.80390088148106,,55.861983476959495,,,,,,
Indonesia,Makassar,72.4387761010963,90.5967635026942,,56.021473110133336,,,,,,
Indonesia,Batam,72.8205230911665,90.08855575050887,,45.21908699870568,,,,,,
Indonesia,Palembang,73.0625484695956,91.40102830125322,,58.73279687408868,,,,,,
Indonesia,Banda Aceh,75.75449472875998,90.97516629856763,,55.861983476959495,,,,,,
Indonesia,Bandung,74.87415190527588,90.4763221616323,,59.05177614043637,,,,,,
Indonesia,Jambi,70.39818535003515,89.62700136295875,,56.180962743307184,,,,,,
Indonesia,Mataram,74.86782495113201,87.28839152031843,,58.094838341393306,,,,,,
Indonesia,Pekanbaru,73.37496724096073,87.10478790223686,,57.45605199517106,,,,,,
Indonesia,Semarang,75.94754537155886,88.96770757180688,,52.44624716648634,,,,,,
Indonesia,Palangka Raya ,77.3900028229408,86.74319594695162,,59.35860926238305,,,,,,
Indonesia,Pontianak,71.20150465317623,89.21298258537745,,56.021473110133336,,,,,,
Indonesia,Surabaya,74.47687513706536,82.37071287880029,,55.98615550599025,,,,,,
Indonesia,Surakarta,77.07374830367287,87.67672634838335,,53.469638979351835,,,,,,
Indonesia,Denpasar,76.26856642009633,84.59090055708167,,55.861983476959495,,,,,,
Indonesia,Jakarta,73.37642554030403,74.53783471019987,,58.738869946289185,,,,,,
Indonesia,Manado,70.11433745759615,78.27933093172878,,59.87846883824816,,,,,,
Indonesia,Gorontalo,75.89496821943125,0,,57.137900542350245,,,,,,
Ireland,Dublin ,94.4037841713919,73.21246448619966,78.9436687431984,69.50841051260618,,,,,,
Ireland,Galway,94.90629673420598,75.89112606937282,78.60195288448612,69.02525350998702,,,,,,
Ireland,Limerick,93.90127160857784,76.03481494950721,78.60110286642337,68.7084051995928,,,,,,
Ireland,Waterford,93.90127160857784,78.5364493715556,79.32801120864737,66.31009402531548,,,,,,
Ireland,Cork,93.90127160857784,70.27159848165805,78.89220258000594,67.10754219118469,,,,,,
Italy,Bologna,87.81401681010024,70.90574639149457,85.6468583124227,78.91186734435563,,,,,,
Italy,Milan,89.78711760820843,52.18819701825277,77.20268163798873,78.91186734435563,,,,,,
Italy,Ancona,89.78711760820843,67.3772003546094,69.84975686314733,78.91186734435563,,,,,,
Italy,Cagiliari ,87.5627605286932,72.82191366583355,77.82077135590094,78.43339844483408,,,,,,
Italy,Florence,89.03334876398732,67.84537100761536,80.86424961677052,79.39033624387714,,,,,,
Italy,Genoa,87.81401681010024,64.33114157314743,73.32801773271255,78.59288807800793,,,,,,
Italy,Padua,89.54437634789295,71.37099088453677,71.58888729792994,77.95492954531255,,,,,,
Italy,Reggio Calabria,87.5627605286932,56.953409399584494,80.86424961677052,79.2308466107033,,,,,,
Italy,Rome,86.80899168447209,66.65821329717866,85.61181707336276,79.54982587705099,,,,,,
Italy,Turin,89.28460504539436,64.42294887891715,87.54084588919646,78.1144191784864,,,,,,
Italy,Bari,87.5627605286932,53.25389298144753,79.2700467182198,77.95492954531255,,,,,,
Italy,Naples,87.5627605286932,56.15331500160812,80.28453947184299,78.91186734435563,,,,,,
Italy,Palermo,87.81401681010024,57.57903205376298,63.03816266024878,79.2308466107033,,,,,,
Kazakhstan,Aktobe,89.93505731572515,69.43296921658691,71.3339006153352,93.76968472086872,,,,,,
Kazakhstan,Almaty city,91.94004173063584,70.075043683839,69.01882880192677,93.92917435404257,,,,,,
Kazakhstan,Nur-Sultan,92.06784492059077,65.2413814169412,55.249085885144005,93.76968472086872,,,,,,
Kazakhstan,Karagandy,91.94318982823657,67.55108349063762,63.17907132336003,93.92917435404257,,,,,,
Kazakhstan,Kostanay,90.13687899100096,66.73916904053704,69.7668513060877,93.92917435404257,,,,,,
Kazakhstan,Oskemen,90.10200379339871,62.49725081212853,62.48741034734062,93.92917435404257,,,,,,
Kazakhstan,Pavlodar,91.94207368454177,65.56672628267431,62.894699433964625,93.92917435404257,,,,,,
Kazakhstan,Shymkent,91.94805506998316,59.809620301265205,69.61250185410154,93.92917435404257,,,,,,
Kazakhstan,Almaty city,94.4272822493059,73.06940032553241,75.49047855994378,91.0318134076396,,,,,,
Kazakhstan,Aktau,94.42239518826072,72.4873540076104,74.73446715355607,90.87232377446576,,,,,,
Kazakhstan,Aktobe,94.4355902530827,70.55963174725834,77.51624624921804,91.0318134076396,,,,,,
Kazakhstan,Atyrau,94.42703789625364,69.60047092366916,76.64265875936157,91.0318134076396,,,,,,
Kazakhstan,Karagandy,94.4309475450898,70.4945767522101,69.64185011395233,91.0318134076396,,,,,,
Kazakhstan,Kokshetau,92.4620620925549,72.54314631239792,74.88743923471829,91.0318134076396,,,,,,
Kazakhstan,Kostanay,94.43461284087365,71.09960653432303,76.24822460280346,91.0318134076396,,,,,,
Kazakhstan,Kyzylorda,94.42825966151494,72.75942156993189,74.52304639416305,91.0318134076396,,,,,,
Kazakhstan,Nur-Sultan,94.55755309800233,70.84122626770842,62.01230786681011,90.87232377446576,,,,,,
Kazakhstan,Oral,94.4355902530827,68.11406768433011,76.67290624829961,91.0318134076396,,,,,,
Kazakhstan,Oskemen,92.62577863756835,69.25029858642579,69.81734692091948,91.0318134076396,,,,,,
Kazakhstan,Pavlodar,94.4355902530827,70.07047474665463,69.96561800260939,91.0318134076396,,,,,,
Kazakhstan,Petropavl,92.63310922913611,69.61387038499389,79.1112536022618,91.0318134076396,,,,,,
Kazakhstan,Shymkent,94.43314672256011,67.89476724490724,76.39315213903535,91.0318134076396,,,,,,
Kazakhstan,Taldykorgan,91.13955180692966,72.42758981228485,75.78033363240756,90.87232377446576,,,,,,
Kazakhstan,Taraz,91.09410213920953,71.41383918993805,74.78286015062396,91.0318134076396,,,,,,
Kenya,Kisumu,58.88751743098764,89.48806822071587,,61.56023391812865,,,,,55.432830325501385,
Kenya,Malaba,58.91778039222913,92.7620230028313,,63.1812865497076,,,,,56.98195983188515,
Kenya,Nairobi,70.84667792585955,83.14659129008442,,56.89452418926103,,,,,53.14432496661512,
Kenya,Thika,66.63616735422733,87.29520382465877,,58.414885699096224,,,,,55.25124303824526,
Kenya,Nyeri,58.3268686215303,91.17853445046644,,59.26464646464646,,,,,54.949713684807314,
Kenya,Eldoret,59.00936270153596,85.8931694398414,,61.13407761828814,,,,,55.9591159310528,
Kenya,Isiolo,61.43551927077013,92.11394033803401,,29.771398192450828,,,,,55.65328217616247,
Kenya,Narok,57.81161425393522,90.82840482310398,,60.2843168527379,,,,,58.31206716811763,
Kenya,Kakamega,61.74291883577186,82.50550407797896,,57.280170122275386,,,,,53.607613802695624,
Kenya,Kilifi,60.247726239319505,85.136807417877,,55.91143009037746,,,,,55.950608003122085,
Kenya,Mombasa,59.572797899624206,84.92837077505898,,64.20489101541733,,,,,55.10809273913836,
Kenya,Nakuru,63.298637354707225,84.87255898138024,,57.34683678894205,,,,,53.79867764476333,
Kenya,Garissa,57.80126212499394,86.42285017005698,,54.61329080276448,,,,,58.40039394841764,
Kenya,Kisumu,67.24077166158561,74.41924647952071,,57.15021112498771,,,,,,
Kenya,Thika,71.37265348889605,75.20350041923916,,55.021908453742775,,,,,,
Kenya,Machakos,71.30045455199999,72.41661569637323,,54.585577264567206,,,,,,
Kenya,Isiolo,68.31344158118415,78.51344300684102,,37.7490925360733,,,,,,
Kenya,Mombasa,69.19265417898012,77.71963827729432,,58.89906058159713,,,,,,
Kenya,Malaba,67.7395671552077,82.5930185413928,,57.86697984391276,,,,,,
Kenya,Eldoret,68.61338853634433,77.04271428126843,,58.099814428854025,,,,,,
Kenya,Narok,68.78789173792964,72.01679579699108,,56.69561497171088,,,,,,
Kenya,Nyeri,68.51972425803001,76.56173818782817,,57.788169657683085,,,,,,
Kenya,Nairobi,71.99605566235932,72.14907431021582,,54.08250216928329,,,,,,
Kenya,Kakamega,68.61338853634433,73.27021800393717,,54.36554240926495,,,,,,
Kenya,Thika,83.6360558054661,65.15520093227123,,53.72564652914996,,,,,,
Kenya,Kisumu,82.26379992268691,73.99114664929736,,55.9703890992457,,,,,,
Kenya,Isiolo,82.44475420881932,73.57489925236594,,41.78302526889765,,,,,,
Kenya,Machakos,83.41252404024372,69.48180518214208,,53.33475863145031,,,,,,
Kenya,Malaba,82.25959132955408,76.02211894335956,,56.76405260030691,,,,,,
Kenya,Eldoret,83.73296872517197,70.67633203247179,,56.92732689828876,,,,,,
Kenya,Mombasa,82.91335225268992,70.50985585899053,,57.71395478097191,,,,,,
Kenya,Narok,81.92095290646026,70.66378108272859,,55.40812386271028,,,,,,
Kenya,Nyeri,82.26157273918007,74.02905166880244,,56.45696103962115,,,,,,
Kenya,Nairobi,82.76210389236815,59.334247306501446,,54.580932089615004,,,,,,
Kenya,Kakamega,81.56548011083511,68.46478552020501,,52.86439277278271,,,,,,
Kosovo,Pristina,61.69957126845263,31.165170065248997,,74.20446461338149,,,,,35.56030905972816,
Kosovo,Prizren,66.3554066003982,48.457936709295346,,76.58973370841062,,,,,35.56030905972816,
Malaysia,Kuala Lumpur,,89.83147168677759,,74.59695242698056,,,,,,
Malaysia,Johor Bahru,,67.3875721482038,,67.1303360423726,,,,,,
Malaysia,Kuantan,,68.4934215884111,,64.98683237966196,,,,,,
Malaysia,George Town,,59.22298382326977,,65.84910795365819,,,,,,
Malaysia,Kota Kinabalu,,55.55869289928429,,56.3334608153747,,,,,,
Malaysia,Kuching,,53.42786308335428,,32.2717032472844,,,,,,
Malaysia,Penang-port,,,,,,,,,,
Malaysia,Johor -port,,,,,,,,,,
Malaysia,port Klang-port,,,,,,,,,,
Malaysia,Kuantan-port,,,,,,,,,,
Mexico,Aguascalientes,84.38737555153703,,,79.65625009416895,,,,,,
Mexico,Tijuana,73.23459572310853,,,63.579904668604534,,,,,,
Mexico,La Paz,77.12849865097144,,,59.86061752026251,,,,,,
Mexico,Campeche,78.47545979523699,,,79.45994596520694,,,,,,
Mexico,Tuxtla Gutiérrez,77.4139670567628,,,75.29826327100083,,,,,,
Mexico,Ciudad Juárez,76.79894693852323,,,72.69403150659939,,,,,,
Mexico,Torreón,77.86544879703641,,,71.62243494797487,,,,,,
Mexico,Colima,69.45135107149582,,,74.57814453916176,,,,,,
Mexico,Durango,75.67720860108966,,,59.24633055207869,,,,,,
Mexico,Tlalnepantla de Baz,73.12736032576173,,,61.14173312375789,,,,,,
Mexico,Celaya,84.8581012751124,,,76.44503245492517,,,,,,
Mexico,Acapulco,69.10824361078994,,,60.44333390567829,,,,,,
Mexico,Pachuca de Soto,75.35273691067619,,,76.00961252234084,,,,,,
Mexico,Guadalajara,76.61956345404543,,,55.327978307123566,,,,,,
Mexico,Morelia,84.31988711982291,,,68.43210421802189,,,,,,
Mexico,Cuernavaca,75.02554732718117,,,66.09414954469707,,,,,,
Mexico,Tepic,72.98692073081651,,,68.46313689443343,,,,,,
Mexico,Oaxaca de Juárez,74.40938331362696,,,69.78665556468768,,,,,,
Mexico,Puebla,75.7046562990717,,,64.23530527877757,,,,,,
Mexico,Querétaro,82.69930233847428,,,69.71842223595127,,,,,,
Mexico,Cancún (Benito Juárez),68.63964658529348,,,41.175907504451125,,,,,,
Mexico,San Luis Potosí,82.38171454785754,,,73.81630898249743,,,,,,
Mexico,Culiacán,78.55020218126424,,,71.56732045353671,,,,,,
Mexico,Hermosillo,77.46349336310743,,,72.25699405350134,,,,,,
Mexico,Villahermosa (Centro),76.45215221774644,,,71.49362059762967,,,,,,
Mexico,Matamoros,78.02326696804371,,,58.737573086495225,,,,,,
Mexico,Tlaxcala,75.5167850218639,,,73.38619012717032,,,,,,
Mexico,Veracruz,72.95129507833283,,,78.71819397226871,,,,,,
Mexico,Mérida,76.8165298354892,,,64.60052524636927,,,,,,
Mexico,Zacatecas,78.73339256277019,,,76.26909811652136,,,,,,
Mexico,Culiacán,83.92718027379264,87.07049566019971,,73.47727223855124,,,,,,
Mexico,Aguascalientes,82.9551090023254,88.31357234132116,,84.62808880797469,,,,,,
Mexico,Durango,78.56964558120332,88.22081077615364,,58.5650997494686,,,,,,
Mexico,Colima,71.90816928262478,86.52356089482237,,73.65293288708072,,,,,,
Mexico,Tlalnepantla de Baz,78.75398984249847,76.3043166556575,,63.97458312135601,,,,,,
Mexico,Cancún (Benito Juárez),75.11141433866608,84.54908735024289,,49.16470040644972,,,,,,
Mexico,San Luis Potosí,82.70776598749012,81.24178518505524,,75.0732205346457,,,,,,
Mexico,Hermosillo,79.49187093508753,81.38693222570659,,72.1928660956115,,,,,,
Mexico,Tuxtla Gutiérrez,83.3296500068974,82.50039375043598,,79.2725660028325,,,,,,
Mexico,Torreón,83.49773966581047,79.65491089653828,,69.5082583157734,,,,,,
Mexico,Guadalajara,78.56956412350678,75.16855022215361,,59.08233787568687,,,,,,
Mexico,Matamoros,79.36382214032051,83.91115776229691,,61.1678349506325,,,,,,
Mexico,Tepic,78.46799495633434,79.77669059576347,,68.29243274679241,,,,,,
Mexico,Querétaro,82.46938603878678,78.50346977815842,,71.76139560974691,,,,,,
Mexico,Villahermosa (Centro),81.96248023378976,81.42399331777236,,71.63224534562016,,,,,,
Mexico,Veracruz,78.06940305440936,75.79068652213336,,79.32551945029729,,,,,,
Mexico,La Paz,82.27257132260702,75.78649449824303,,68.87084778907312,,,,,,
Mexico,Pachuca de Soto,79.1307834274922,73.56483095094886,,73.9646861735962,,,,,,
Mexico,Zacatecas,80.70724648147656,78.44915402860751,,75.45362538487007,,,,,,
Mexico,Acapulco,74.56693348167639,65.72859468520919,,60.621718427898564,,,,,,
Mexico,Oaxaca de Juárez,78.77717962514697,62.55595945013996,,70.81165639306083,,,,,,
Mexico,Puebla,84.92142976183997,74.78847604476825,,69.58296156395112,,,,,,
Mexico,Tlaxcala,79.74908850084336,77.92148459583848,,69.12110418396841,,,,,,
Mexico,Mérida,80.95207384179938,74.56169921121703,,64.70420546450566,,,,,,
Mexico,Tijuana,78.98015024005446,75.40487864192055,,63.07175965405012,,,,,,
Mexico,Celaya,85.01283501401797,77.29770744733959,,76.62107690439184,,,,,,
Mexico,Morelia,84.37671982466314,69.65969801888785,,71.95240588515732,,,,,,
Mexico,Cuernavaca,83.669688696867,70.86884225364803,,64.69698703030615,,,,,,
Mexico,Campeche,82.18813559461832,71.88812510615334,,78.40322209769532,,,,,,
Mexico,Ciudad Juárez,81.63802236076137,72.0226755720562,,78.23969428858591,,,,,,
Mexico,Colima,85.81413598031635,93.04856817469393,,82.0625276833601,,,,,,
Mexico,San Luis Potosí,85.57472972628392,88.29679955975287,,75.726672229572,,,,,,
Mexico,Hermosillo,84.59395384774625,88.42651015392573,,73.32011573193348,,,,,,
Mexico,Culiacán,86.24580856784931,87.38342426306231,,74.29246352811327,,,,,,
Mexico,Aguascalientes,84.99104151195417,88.64762434524714,,83.25553167105672,,,,,,
Mexico,Tuxtla Gutiérrez,84.29347347101051,87.65332539258333,,79.33036511514096,,,,,,
Mexico,Durango,82.54274177218898,88.69023764242222,,59.29664736455717,,,,,,
Mexico,Cancún (Benito Juárez),74.39586474364972,84.93117253855138,,55.00733176250689,,,,,,
Mexico,Torreón,84.10041951992889,79.54609707867571,,71.07428099442245,,,,,,
Mexico,Guadalajara,85.02096062949792,76.7722240176317,,66.17742547959215,,,,,,
Mexico,Matamoros,83.17707778669244,84.21277900073864,,65.60265898840014,,,,,,
Mexico,Veracruz,85.83598362751356,78.16646197356093,,79.58978712645262,,,,,,
Mexico,Tepic,84.0151442237536,80.46025979272478,,68.25657482768229,,,,,,
Mexico,Puebla,85.40187153045642,77.51421420213266,,71.7445793426412,,,,,,
Mexico,Querétaro,84.82185793671263,79.74679548704279,,74.2959227144172,,,,,,
Mexico,Villahermosa (Centro),83.44122141983138,82.03529894630834,,73.89129281003865,,,,,,
Mexico,Mérida,86.09161885589252,78.84742625874937,,64.62931871131559,,,,,,
Mexico,La Paz,84.42122389870832,76.23170107901895,,73.00076013269712,,,,,,
Mexico,Tlalnepantla de Baz,85.8514973293038,77.53749416902497,,69.83038233995968,,,,,,
Mexico,Acapulco,81.63618512012317,68.17867469656237,,60.592117682430064,,,,,,
Mexico,Pachuca de Soto,85.22193437012605,74.03187063476737,,75.57848156948346,,,,,,
Mexico,Tlaxcala,83.07180283582531,79.31225124562354,,74.00655497097661,,,,,,
Mexico,Zacatecas,82.48553781119995,78.77864600923233,,75.74790978617334,,,,,,
Mexico,Celaya,86.25705380455108,81.21675657368755,,76.92258766647895,,,,,,
Mexico,Morelia,85.80542029470926,77.17191863842159,,75.87962050308082,,,,,,
Mexico,Oaxaca de Juárez,84.59274206051786,65.50659375857731,,67.51320212822982,,,,,,
Mexico,Tijuana,81.66009690831334,75.61775275037849,,65.24430857119104,,,,,,
Mexico,Cuernavaca,85.87465269419319,71.39619700620203,,65.04658265386827,,,,,,
Mexico,Ciudad Juárez,82.45581049822314,70.49966766706751,,77.40735482103186,,,,,,
Mexico,Campeche,83.15254878331524,70.99155640132817,,79.3558263681715,,,,,,
Mexico,Colima,88.31148606566775,93.22048569014275,,85.8226797062008,,,,,,
Mexico,Aguascalientes,87.07879511538486,90.03829471956527,,83.56228055788999,,,,,,
Mexico,Veracruz,86.14215168104126,86.28582610667036,,79.58896894329986,,,,,,
Mexico,Acapulco,87.42514862248274,74.53427172747944,,63.60754436946922,,,,,,
Mexico,Tlalnepantla de Baz,87.03437438362666,85.92481974726849,,74.23211012460423,,,,,,
Mexico,Culiacán,85.73746497649003,92.48114064911209,,74.25967382082582,,,,,,
Mexico,San Luis Potosí,87.69701554505629,90.50276191507487,,76.91416296454534,,,,,,
Mexico,Durango,83.2417275048787,90.02586596500278,,62.52269142927812,,,,,,
Mexico,Tuxtla Gutiérrez,83.33929531605435,87.59905005344348,,75.3157228075587,,,,,,
Mexico,Ciudad de México,86.67657285362952,67.17994791739119,,56.63220536777658,,,,,,
Mexico,Torreón,84.53821851485172,79.4266384194877,,71.86631260682411,,,,,,
Mexico,Puebla,86.3588429677863,82.22528735919894,,75.32255161081804,,,,,,
Mexico,Matamoros,85.98563398638547,84.50645631596257,,65.91910472531028,,,,,,
Mexico,La Paz,85.12366678394014,78.43414707482818,,69.42223848167707,,,,,,
Mexico,Guadalajara,85.6762098312642,75.23759854283948,,68.61172252997932,,,,,,
Mexico,Mérida,88.23576072705639,78.79412945882474,,65.42585023520013,,,,,,
Mexico,Oaxaca de Juárez,88.15214422035604,67.01034086114217,,69.70722017935866,,,,,,
Mexico,Tlaxcala,88.28091333580726,79.63615629214638,,74.07734952359488,,,,,,
Mexico,Campeche,85.12344319786274,75.4446786519722,,77.1053018328456,,,,,,
Mexico,Celaya,88.54668696899019,81.64764495139026,,77.07518061290874,,,,,,
Mexico,Morelia,86.43381051443382,76.80535457481581,,76.04087735394695,,,,,,
Mexico,Cuernavaca,86.55660562591918,73.93309367566575,,65.35749955434066,,,,,,
Mexico,Ciudad Juárez,83.37890478520077,70.31743163896873,,77.43879886563015,,,,,,
Mexico,Cancún (Benito Juárez),75.07051709909565,84.85839155199251,,57.08745870498237,,,,,,
Mexico,Pachuca de Soto,83.50453400849804,81.78206559747422,,76.85282374998474,,,,,,
Mexico,Tepic,84.69522420598462,80.03921411523918,,71.813025664368,,,,,,
Mexico,Villahermosa (Centro),84.12822707427637,82.02816561768135,,73.88722117714234,,,,,,
Mexico,Hermosillo,85.64766877996287,91.63260388100302,,73.278155115849,,,,,,
Mexico,Monterrey,87.77394357607685,76.65402664849141,,74.79081217663561,,,,,,
Mexico,Querétaro,86.79641201217888,79.65667871354978,,77.62532263663388,,,,,,
Mexico,Tijuana,81.08276814214136,75.57764206559507,,64.72348899969089,,,,,,
Mexico,Zacatecas,85.03021221081504,78.73971617006005,,75.73061905199991,,,,,,
Mexico,Colima,86.36472019034944,93.04582929210305,,80.34515445451238,,,,,,
Mexico,Aguascalientes,85.66164509592059,89.88793459061678,,79.63292729543477,,,,,,
Mexico,Veracruz,85.88203093402028,87.25070549125012,,79.63463664817559,,,,,,
Mexico,Acapulco,85.03612982736826,73.26939606845959,,63.44379119818236,,,,,,
Mexico,Tlalnepantla de Baz,86.26485224957916,88.57026698858539,,76.89176582340879,,,,,,
Mexico,Culiacán,86.7894690679183,92.84661687950073,,74.02449210134337,,,,,,
Mexico,Puebla,86.84014795123882,90.79039841144883,,79.24705475445465,,,,,,
Mexico,San Luis Potosí,86.24170718259212,88.83106122447661,,77.9820888478381,,,,,,
Mexico,Durango,84.28422901991243,89.91167472418158,,71.02878899098367,,,,,,
Mexico,Guadalajara,85.67880752159998,84.08932492283357,,70.40409338308132,,,,,,
Mexico,Tuxtla Gutiérrez,80.94256066730367,87.17865408359607,,74.96811665526975,,,,,,
Mexico,Ciudad de México,85.16903801660429,64.37720564612816,,60.99527019377533,,,,,,
Mexico,Celaya,86.47324385275705,86.23164642185367,,77.55735680402158,,,,,,
Mexico,Matamoros,86.01622442608551,84.37700866968807,,75.53075875915387,,,,,,
Mexico,Tlaxcala,86.59011286212213,82.57206644883657,,73.39993787815256,,,,,,
Mexico,Mérida,86.78271553532605,80.90265957699225,,65.24418963761575,,,,,,
Mexico,La Paz,83.66960190131059,78.31047096187895,,69.59477378246629,,,,,,
Mexico,Torreón,84.2822975997034,78.4887095408116,,72.3586449214497,,,,,,
Mexico,Oaxaca de Juárez,83.0423502758387,67.0191022878801,,67.21286891581927,,,,,,
Mexico,Campeche,84.75233126131229,74.40039230574268,,77.09825510647654,,,,,,
Mexico,Morelia,86.21813679727049,76.6708237235677,,73.132898222128,,,,,,
Mexico,Cuernavaca,86.4758344256105,73.88198522346741,,69.23592635571573,,,,,,
Mexico,Ciudad Juárez,80.80389020688611,70.30043518442542,,77.49195486798678,,,,,,
Mexico,Cancún (Benito Juárez),75.0721605064937,83.67519546767825,,59.58863742377388,,,,,,
Mexico,Pachuca de Soto,81.34438278921245,81.5891859721408,,75.37204968392324,,,,,,
Mexico,Tepic,84.66659937144377,80.23288901496021,,71.68749981435398,,,,,,
Mexico,Villahermosa (Centro),84.15992584463649,81.88672760410526,,75.7645605098732,,,,,,
Mexico,Hermosillo,85.61488599809444,90.62140542683171,,75.8981386946591,,,,,,
Mexico,Monterrey,87.81452359168676,76.67204208078033,,74.78973917603254,,,,,,
Mexico,Querétaro,86.74638872403044,77.72722321106029,,77.60364124758753,,,,,,
Mexico,Tijuana,82.84272968514648,75.33733658411676,,64.64568340088356,,,,,,
Mexico,Zacatecas,84.93024283542768,78.63941566004182,,71.93689925020055,,,,,,
Moldova,Balti,85.70794787114278,59.9763475331552,,86.2685065192839,,,,,73.36348739922312,
Moldova,Chisinau,85.2054353083287,43.06081949109697,,86.2685065192839,,,,,75.09069979529592,
Montenegro,Pljevlja,89.10255728311573,41.49471661863593,,76.56256388189844,,,,,54.034677300185706,
Montenegro,Niksic,89.09990705661829,44.81767642661978,,74.01072975111693,,,,,48.319781323748664,
Montenegro,Podgorica,88.56029132284009,27.888568683957732,,65.23289375666927,,,,,49.62378762120782,
Mozambique,Pemba,67.31632072534003,,,61.17462245956454,,,,,,
Mozambique,Xai-Xai,66.65445349146302,,,64.70159016535126,,,,,,
Mozambique,Inhambane,61.06588234477147,,,65.2534060210824,,,,,,
Mozambique,Chimoio,60.37510533308046,,,63.69555104043858,,,,,,
Mozambique,Maputo,67.55817278005381,,,62.25951746615406,,,,,,
Mozambique,Maputo-port,,,,,,,,,,
Mozambique,Nampula,59.011058322277734,,,59.56171524188966,,,,,,
Mozambique,Lichinga,61.331675202916216,,,64.45595785521317,,,,,,
Mozambique,Beira,59.04426595261903,,,56.58167140213978,,,,,,
Mozambique,Beira-port,,,,,,,,,,
Mozambique,Tete,66.15507474015195,,,59.03727862453133,,,,,,
Mozambique,Quelimane,59.77380716894393,,,65.62356817044866,,,,,,
Mozambique,Nacala-port,,,,,,,,,,
Mozambique,Ressano Garcia-port,,,,,,,,,,
Netherlands,Amsterdam ,91.50335189255998,67.00022131406541,82.17115769046053,75.01311228920787,,,,,,
Netherlands,Arnhem,91.70277554851988,65.58166841898513,78.9827518933591,75.08401926698563,,,,,,
Netherlands,Eindhoven,91.57195363021019,69.6259369023244,82.77504159345374,75.13129006698564,,,,,,
Netherlands,Enschede,91.70277554851988,61.448047818668925,76.97794014417838,75.08401926698563,,,,,,
Netherlands,Groningen,91.70277554851988,66.95515292541218,77.26779521664214,75.13129006698564,,,,,,
Netherlands,Maastricht,91.57195363021019,65.70933057608615,82.91996912968561,75.13129006698564,,,,,,
Netherlands,Middelburg,91.70277554851988,70.4095414712698,82.17293034518019,75.13129006698564,,,,,,
Netherlands,Rotterdam,91.50335189255998,68.87687240565067,78.98075601545253,75.01311228920787,,,,,,
Netherlands,The Hague,91.50335189255998,64.59487144009425,80.57495891400326,75.01311228920787,,,,,,
Netherlands,Utrecht,91.50335189255998,65.24789375826063,77.82133572559746,75.01311228920787,,,,,,
Nicaragua,León,62.888117116059405,85.24485563484632,,55.51706151345155,,,,,,
Nicaragua,Juigalpa,66.43304981178375,71.17064632187255,,57.02992268638266,,,,,,
Nicaragua,Managua,80.27125981217145,63.49985431489582,,57.58047534690754,,,,,,
Nicaragua,Puerto Corinto-port,,,,,,,,75.84390272340563,,
Nicaragua,Estelí,64.3696999319192,80.6125846156573,,63.45605513787215,,,,,,
Nigeria,Niger,70.49600687625286,84.34095865524783,,29.545454545454543,,,,,,
Nigeria,Lagos,71.31338323731048,50.92998792764029,,21.21212121212121,,,,,,
Nigeria,Ogun,66.36215651546597,80.67215848486893,,17.543859649122805,,,,,,
Nigeria,Bauchi,69.10805774869914,90.11651707707942,,32.812394855892556,,,,,,
Nigeria,Jigawa,68.93369144205518,92.21758138211248,,43.80637769701621,,,,,,
Nigeria,Akwa Ibom,69.56669812596442,81.29656728450249,,27.49867091972355,,,,,,
Nigeria,Enugu,68.8562695096957,79.65217964337977,,32.98957623487078,,,,,,
Nigeria,Abia,69.25016987727638,78.67479086195476,,11.802232854864435,,,,,,
Nigeria,Borno,71.39366421151941,80.3103081423084,,32.21125314994749,,,,,,
Nigeria,Gombe,63.588169160209475,88.45478728920348,,47.744807146084476,,,,,,
Nigeria,Cross River,65.51365020099207,80.67634444917059,,22.328548644338117,,,,,,
Nigeria,Plateau,71.21980930918421,82.44860040723741,,33.91812865497076,,,,,,
